,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
734043,2736,1199,4,973226435,M,45,12,80303,Brazil (1985),Sci-Fi,False
450072,113,316,4,977506674,M,18,12,37032,Stargate (1994),Action|Adventure|Sci-Fi,False
218875,2730,2366,4,973263164,M,35,11,48640,King Kong (1933),Action|Adventure|Horror,False
306187,3618,2683,3,966596730,M,56,17,22657,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
266704,5005,1704,4,962597143,M,45,16,92807,Good Will Hunting (1997),Drama,False
787916,5638,2950,3,958966199,M,18,1,32601,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,False
938298,4294,810,1,1006406511,M,1,10,75633,Kazaam (1996),Children's|Comedy|Fantasy,False
927932,1015,2357,4,975016220,M,35,3,11220,Central Station (Central do Brasil) (1998),Drama,False
12382,4867,919,5,962818869,M,25,16,04101,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
772488,1611,1003,3,987655766,M,25,0,03867,Extreme Measures (1996),Drama|Thriller,False
539230,2323,1220,3,974784078,M,35,3,13088,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
112911,26,2312,4,978146619,M,25,7,23112,Children of a Lesser God (1986),Drama,False
269960,2156,2723,2,974629871,M,18,19,55912,Mystery Men (1999),Action|Adventure|Comedy,False
725136,4085,2794,3,965503624,F,25,6,79416,European Vacation (1985),Comedy,False
988640,2793,619,3,972929471,M,35,7,70116,Ed (1996),Comedy,False
514197,4467,1203,5,1032405765,F,50,6,15333,12 Angry Men (1957),Drama,False
300144,5911,3409,3,957373590,F,25,17,80301,Final Destination (2000),Drama|Thriller,False
738343,2338,903,4,974429910,M,45,17,13152,Vertigo (1958),Mystery|Thriller,False
293051,5737,16,4,981873659,M,45,15,93555,Casino (1995),Drama|Thriller,False
772188,4473,3543,3,965073669,M,35,1,94121,Diner (1982),Comedy|Drama,False
535671,1448,2453,4,976126420,F,25,3,17522,"Boy Who Could Fly, The (1986)",Drama|Fantasy,False
912414,4217,3238,3,965318037,M,18,4,18042,Eye of the Beholder (1999),Thriller,False
989940,3900,656,2,965877152,F,25,14,55343,Eddie (1996),Comedy,False
313337,3900,497,4,965875477,F,25,14,55343,Much Ado About Nothing (1993),Comedy|Romance,False
838039,2840,2171,5,972573236,M,25,0,60660,"Next Stop, Wonderland (1998)",Comedy|Drama|Romance,False
638019,4083,2346,3,965458942,M,56,14,92630,"Stepford Wives, The (1975)",Sci-Fi|Thriller,False
923305,780,2803,3,975543971,M,25,17,91776,"Pelican Brief, The (1993)",Thriller,False
756962,4220,2301,3,965371086,M,35,0,97225,History of the World: Part I (1981),Comedy,False
896784,4408,3550,3,965171416,F,45,2,19033,"Hunger, The (1983)",Horror,False
142781,5570,2571,5,959541648,M,25,1,07666,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
719275,5161,3052,3,961909535,M,25,4,30052,Dogma (1999),Comedy,False
300302,1015,1449,4,975017242,M,35,3,11220,Waiting for Guffman (1996),Comedy,False
251249,3128,50,5,969293709,M,18,2,10012,"Usual Suspects, The (1995)",Crime|Thriller,False
868816,2368,2415,4,974343314,F,56,13,13057,Violets Are Blue... (1986),Drama|Romance,False
783706,1285,3590,3,976320607,M,35,4,98125,"Lords of Flatbush, The (1974)",Comedy,False
25048,4269,1270,4,965303400,M,35,18,27603,Back to the Future (1985),Comedy|Sci-Fi,False
564845,3391,764,3,967655717,M,18,4,48135,Heavy (1995),Drama|Romance,False
548245,2668,2108,3,973445609,F,25,4,94110,L.A. Story (1991),Comedy|Romance,False
94590,1087,3256,2,976132437,M,25,16,08826,Patriot Games (1992),Action|Thriller,False
211546,3506,1136,5,966979688,M,18,12,80503,Monty Python and the Holy Grail (1974),Comedy,False
39210,3403,2762,4,967427541,M,35,5,48342,"Sixth Sense, The (1999)",Thriller,False
452379,2899,2080,4,971919107,M,35,14,94133,Lady and the Tramp (1955),Animation|Children's|Comedy|Musical|Romance,False
995338,3727,2522,1,966218851,M,35,7,74401,Airport '77 (1977),Drama,False
979427,1125,761,2,1029778191,F,18,4,53715,"Phantom, The (1996)",Adventure,False
926230,4806,692,3,962937542,M,25,17,90031,Solo (1996),Action|Sci-Fi|Thriller,False
350731,4140,1573,4,965348204,M,25,0,32112,Face/Off (1997),Action|Sci-Fi|Thriller,False
396115,380,3510,4,976300943,M,25,2,92024,Frequency (2000),Drama|Thriller,False
114236,1268,1408,5,974836725,M,50,2,10028,"Last of the Mohicans, The (1992)",Action|Romance|War,False
77539,4458,3578,4,965074611,F,25,4,15701-2017,Gladiator (2000),Action|Drama,False
50960,1988,1029,4,974684107,F,25,1,85224,Dumbo (1941),Animation|Children's|Musical,False
339499,964,266,3,975117346,M,25,7,94123,Legends of the Fall (1994),Drama|Romance|War|Western,False
39399,3836,2762,5,965925376,F,50,8,84770,"Sixth Sense, The (1999)",Thriller,False
542436,4271,2530,2,965306944,M,35,7,83405,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
330335,5627,3508,3,959050451,M,25,0,07040,"Outlaw Josey Wales, The (1976)",Western,False
492176,2067,1967,2,974660755,M,50,16,06430,Labyrinth (1986),Adventure|Children's|Fantasy,False
614507,549,628,5,976069114,M,25,6,53217,Primal Fear (1996),Drama|Thriller,False
561758,1415,1288,3,974760515,M,45,14,22901,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
327510,558,364,3,976056837,M,35,20,55108,"Lion King, The (1994)",Animation|Children's|Musical,False
319498,4430,1171,2,965104723,F,25,0,94403,Bob Roberts (1992),Comedy,False
156359,3329,1090,5,967865310,M,50,18,72601,Platoon (1986),Drama|War,False
41373,4867,150,4,962818199,M,25,16,04101,Apollo 13 (1995),Drama,False
20977,3475,2797,4,997332456,M,25,14,33133,Big (1988),Comedy|Fantasy,False
22076,1988,2321,4,974683157,F,25,1,85224,Pleasantville (1998),Comedy,False
784645,5605,455,1,959551201,F,18,2,95008,Free Willy (1993),Adventure|Children's|Drama,False
956007,3246,3822,2,968309970,F,35,1,85258,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,False
8090,5712,1197,5,958512441,M,35,1,90024,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
606334,3973,2841,3,965656558,M,25,7,60614,Stir of Echoes (1999),Thriller,False
548560,5000,2108,5,962595520,M,25,4,46254,L.A. Story (1991),Comedy|Romance,False
246272,577,1909,5,975979711,M,35,0,02115,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
317283,316,32,5,976465766,M,56,13,90740,Twelve Monkeys (1995),Drama|Sci-Fi,False
415769,5688,778,5,958602749,F,18,4,78666,Trainspotting (1996),Drama,False
757492,4951,2245,4,962651915,F,35,17,90291,Working Girl (1988),Comedy|Drama,False
579222,300,10,4,976507470,M,25,7,78664,GoldenEye (1995),Action|Adventure|Thriller,False
528597,1182,2012,4,974918201,M,1,10,91326,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
835449,2507,1264,5,992742964,M,25,4,94107,Diva (1981),Action|Drama|Mystery|Romance|Thriller,False
810246,5517,946,4,959701326,M,56,0,80210,To Be or Not to Be (1942),Comedy|Drama|War,False
262467,5811,2289,4,958723457,M,18,4,60202,"Player, The (1992)",Comedy|Drama,False
362904,5349,2712,3,960666220,F,50,2,97424,Eyes Wide Shut (1999),Drama,False
23038,3029,720,5,970362058,M,18,4,92037,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
557219,2793,2710,5,972935815,M,35,7,70116,"Blair Witch Project, The (1999)",Horror,False
657940,839,2143,4,980554151,M,25,0,98103,Legend (1985),Adventure|Fantasy|Romance,False
132745,2645,736,2,973559321,M,25,7,60657,Twister (1996),Action|Adventure|Romance|Thriller,False
485641,716,3701,5,982880890,M,18,4,98188,Alien Nation (1988),Crime|Drama|Sci-Fi,False
296437,4485,1517,3,965015505,M,25,4,64112,Austin Powers: International Man of Mystery (1997),Comedy,False
936932,4041,2582,3,965512876,M,18,3,48005,Twin Dragons (Shuang long hui) (1992),Action|Comedy,False
477247,2010,1377,3,974676350,M,18,4,81520,Batman Returns (1992),Action|Adventure|Comedy|Crime,False
599364,5074,3535,4,962428860,M,1,0,20132,American Psycho (2000),Comedy|Horror|Thriller,False
185429,3611,1394,5,966612008,M,25,2,84321,Raising Arizona (1987),Comedy,False
247612,1837,3728,4,974842543,M,25,2,08817,One False Move (1991),Thriller,False
76508,1103,3578,4,974923039,F,45,7,60605,Gladiator (2000),Action|Drama,False
684643,2481,1094,1,974219973,M,35,14,03054,"Crying Game, The (1992)",Drama|Romance|War,False
990841,4447,1332,2,965174037,M,45,5,32953,"Believers, The (1987)",Horror|Thriller,False
696141,2801,785,4,972846006,F,25,3,12866,Kingpin (1996),Comedy,False
953800,2909,20,4,971974646,M,25,7,43228,Money Train (1995),Action,False
835998,4663,3512,2,963869055,M,25,4,92037,Return to Me (2000),Drama|Romance,False
803641,4473,2944,4,965076246,M,35,1,94121,"Dirty Dozen, The (1967)",Action|War,False
379090,5522,337,4,960090956,M,25,14,02460,What's Eating Gilbert Grape (1993),Drama,False
286472,1078,1650,5,974939470,F,45,9,95661,Washington Square (1997),Drama,False
698057,5955,1974,3,957108162,F,25,7,34952,Friday the 13th (1980),Horror,False
475617,3693,915,3,1000143213,M,25,15,94062,Sabrina (1954),Comedy|Romance,False
887970,1926,1280,5,974769754,F,1,0,95404,Raise the Red Lantern (1991),Drama,False
618417,192,1092,4,977029319,M,18,1,10977,Basic Instinct (1992),Mystery|Thriller,False
379512,3526,2600,3,966907217,M,35,2,62263-3004,eXistenZ (1999),Action|Sci-Fi|Thriller,False
499030,1422,2423,2,975692661,M,35,17,55934,Christmas Vacation (1989),Comedy,False
541567,2887,2968,2,972142824,M,25,3,66205,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
278069,3656,3176,3,966448864,F,45,5,34610,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
287431,4170,908,4,965745934,M,45,7,53713,North by Northwest (1959),Drama|Thriller,False
298868,2520,913,4,976767789,F,56,2,95448,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
55350,392,3114,5,990818093,M,18,7,20037,Toy Story 2 (1999),Animation|Children's|Comedy,False
918797,4373,2819,3,965180202,M,50,12,32920,Three Days of the Condor (1975),Thriller,False
338070,3082,1007,3,969778860,F,35,6,45459,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
782067,4412,511,5,965149677,M,18,4,16802,"Program, The (1993)",Action|Drama,False
964417,4318,227,4,965338160,M,25,5,02891,Drop Zone (1994),Action,False
203449,3913,3552,5,965748511,M,18,17,40207,Caddyshack (1980),Comedy,False
816034,3561,3504,5,966797580,M,35,14,63304,Network (1976),Comedy|Drama,False
897188,1285,1950,5,974967985,M,35,4,98125,In the Heat of the Night (1967),Drama|Mystery,False
941922,2205,944,3,974604436,F,25,7,10016,Lost Horizon (1937),Drama,False
767148,710,3441,3,975572956,M,25,20,85207,Red Dawn (1984),Action|War,False
107696,1153,2858,4,974866571,M,18,10,33024,American Beauty (1999),Comedy|Drama,False
123644,6007,1801,3,956789550,M,35,17,80537,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,False
378464,33,337,3,978109709,M,45,3,55421,What's Eating Gilbert Grape (1993),Drama,False
78074,752,2881,1,975464447,F,25,3,97401,Double Jeopardy (1999),Action|Thriller,False
356184,6007,1393,3,956789162,M,35,17,80537,Jerry Maguire (1996),Drama|Romance,False
463455,3971,830,3,967070475,F,18,4,80228,"First Wives Club, The (1996)",Comedy,False
797517,2164,3683,4,974616030,M,35,0,95826,Blood Simple (1984),Drama|Film-Noir,False
884965,3082,89,3,969778010,F,35,6,45459,Nick of Time (1995),Action|Thriller,False
411621,5677,3253,3,958929866,M,25,1,13210,Wayne's World (1992),Comedy,False
194378,3471,653,2,973316538,M,18,4,80302,Dragonheart (1996),Action|Adventure|Fantasy,False
16005,984,1035,5,975116774,M,50,16,92129,"Sound of Music, The (1965)",Musical,False
92734,889,1188,3,975250165,M,45,20,10024,Strictly Ballroom (1992),Comedy|Romance,False
789636,5367,471,3,960511063,M,18,4,55344,"Hudsucker Proxy, The (1994)",Comedy|Romance,False
620548,4893,2701,3,962733001,M,25,17,48092,Wild Wild West (1999),Action|Sci-Fi|Western,False
974482,5824,1943,3,957969200,M,18,12,18052,"Greatest Show on Earth, The (1952)",Drama,False
991292,3180,2237,2,968804349,M,25,14,07430,Without Limits (1998),Drama,False
500119,3217,2424,4,968784963,F,35,0,92630,You've Got Mail (1998),Comedy|Romance,False
481172,3140,3489,5,969040550,F,25,4,78728,Hook (1991),Adventure|Fantasy,False
830981,2873,3271,3,972783135,F,18,4,64093,Of Mice and Men (1992),Drama,False
299071,3768,913,4,966064732,M,25,4,86314,"Maltese Falcon, The (1941)",Film-Noir|Mystery,False
168076,1483,780,1,979914638,M,18,4,54481,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
645732,1422,2454,3,1026309838,M,35,17,55934,"Fly, The (1958)",Horror|Sci-Fi,False
648118,669,707,2,975633697,M,25,17,30307,Mulholland Falls (1996),Crime|Film-Noir|Thriller,False
853757,3589,3519,1,1019402546,F,45,0,80010,Force 10 from Navarone (1978),Action|War,False
288055,1301,1653,3,974791160,F,25,2,10475,Gattaca (1997),Drama|Sci-Fi|Thriller,False
688373,3272,2991,4,968200451,M,35,0,08330,Live and Let Die (1973),Action,False
503933,3833,1125,4,979160164,M,25,1,68516,"Return of the Pink Panther, The (1974)",Comedy,False
472659,4508,2174,4,964980126,M,25,20,15701,Beetlejuice (1988),Comedy|Fantasy,False
590084,1655,2694,3,974739736,M,18,4,94507,Big Daddy (1999),Comedy,False
318993,5100,1243,5,962715908,M,50,6,193122042,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,False
740208,5367,11,2,960504148,M,18,4,55344,"American President, The (1995)",Comedy|Drama|Romance,False
936611,1889,3141,3,989088522,M,18,14,80023,"Two Jakes, The (1990)",Drama,False
22040,1799,2321,4,974701560,M,35,11,70118,Pleasantville (1998),Comedy,False
544269,3864,3198,5,965855324,M,50,20,29630,Papillon (1973),Drama,False
987726,245,3139,3,976738022,M,35,16,66046,Tarzan the Fearless (1933),Action|Adventure,False
430742,5838,587,3,957841788,F,45,7,02038,Ghost (1990),Comedy|Romance|Thriller,False
38766,2212,2762,5,974601866,M,18,4,80521,"Sixth Sense, The (1999)",Thriller,False
342239,588,912,5,975937535,F,25,11,23220,Casablanca (1942),Drama|Romance|War,False
59384,255,1246,5,976679655,M,35,0,85310,Dead Poets Society (1989),Drama,False
70409,1884,3468,5,975738922,M,45,20,93108,"Hustler, The (1961)",Drama,False
240677,4680,2700,4,963697832,M,35,0,04473,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
790974,3116,3263,4,969413410,M,25,12,98034,White Men Can't Jump (1992),Comedy,False
384645,1291,25,3,974790004,F,35,0,10011,Leaving Las Vegas (1995),Drama|Romance,False
783233,1709,378,1,974710823,M,25,0,73147,Speechless (1994),Comedy|Romance,False
803434,3013,2944,5,970512167,M,45,17,97124,"Dirty Dozen, The (1967)",Action|War,False
6765,2403,1197,4,974259584,M,18,4,37743,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
866453,796,900,3,978700555,M,50,6,98237,"American in Paris, An (1951)",Musical|Romance,False
346404,543,1380,2,976159008,M,25,5,55057,Grease (1978),Comedy|Musical|Romance,False
176070,2489,1968,4,974142965,F,35,9,37843,"Breakfast Club, The (1985)",Comedy|Drama,False
79287,5359,1217,3,960547715,M,18,16,27705,Ran (1985),Drama|War,False
429527,4790,586,2,970354283,F,25,2,94133,Home Alone (1990),Children's|Comedy,False
159179,1985,349,5,974684593,M,45,12,92122,Clear and Present Danger (1994),Action|Adventure|Thriller,False
783946,4336,450,5,965238113,F,25,0,40241,With Honors (1994),Comedy|Drama,False
576076,4107,2616,5,965519457,F,25,0,23221,Dick Tracy (1990),Action|Crime,False
986705,2873,2062,1,972783194,F,18,4,64093,"Governess, The (1998)",Drama|Romance,False
427499,1483,1831,3,974759954,M,18,4,54481,Lost in Space (1998),Action|Sci-Fi|Thriller,False
102185,326,589,3,976400825,M,50,11,25302,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
222730,3487,1201,4,967058245,M,18,4,60611,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
928797,3458,2354,4,967224929,M,45,0,02131,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,False
716228,2071,2671,3,997753623,M,45,7,01605,Notting Hill (1999),Comedy|Romance,False
650238,5131,1748,2,962132168,F,25,1,77707,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
979933,1466,547,3,974757354,M,18,4,29201,Surviving the Game (1994),Action|Adventure|Thriller,False
646416,1601,2455,4,978577910,M,25,12,83001,"Fly, The (1986)",Horror|Sci-Fi,False
464007,1099,904,5,974924652,M,25,17,77059,Rear Window (1954),Mystery|Thriller,False
856238,1696,1518,4,974761379,M,35,7,95765,Breakdown (1997),Action|Thriller,False
796460,1443,3730,5,974757663,M,35,2,98055,"Conversation, The (1974)",Drama|Mystery,False
304421,2947,2395,5,1037739182,F,25,0,02138,Rushmore (1998),Comedy,False
449357,3940,2657,3,965917214,M,35,20,32708,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
952670,2106,101,3,975436305,F,18,20,495321,Bottle Rocket (1996),Comedy,False
389763,355,1027,4,977032378,M,18,3,55107,Robin Hood: Prince of Thieves (1991),Drama,False
535422,3312,3254,3,990954427,F,18,4,90039,Wayne's World 2 (1993),Comedy,False
44359,2975,1961,4,971021024,M,35,11,20879,Rain Man (1988),Drama,False
64131,4042,648,3,965504582,M,35,15,94002,Mission: Impossible (1996),Action|Adventure|Mystery,False
639968,4798,2288,4,962970531,M,25,1,19335,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,False
856897,1962,3555,2,975778649,F,18,1,60914,U-571 (2000),Action|Thriller,False
798997,62,906,4,977909591,F,35,3,98105,Gaslight (1944),Mystery|Thriller,False
142404,4656,2571,5,963895270,M,25,17,94041,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
226700,1920,2987,4,974777326,F,35,7,80122,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
46225,2967,2692,4,971111871,M,25,0,94110,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance,False
596101,4224,160,3,965317724,F,45,1,48198,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
695131,1306,1373,2,974788178,M,25,3,64068,Star Trek V: The Final Frontier (1989),Action|Adventure|Sci-Fi,False
431117,3652,3438,4,966460229,M,25,12,94608,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
979452,2110,761,4,974651189,M,50,11,46802,"Phantom, The (1996)",Adventure,False
804782,2575,3197,3,973905981,M,35,7,76248,"Presidio, The (1988)",Action,False
764539,5472,2059,3,959899981,M,35,1,27909,"Parent Trap, The (1998)",Children's|Drama,False
677099,4169,532,2,976588402,M,50,0,66048,Serial Mom (1994),Comedy|Crime|Horror,False
952283,524,2518,4,976170145,M,18,0,91320,Night Shift (1982),Comedy,False
60868,1880,3068,4,975379360,M,35,0,91006,"Verdict, The (1982)",Drama,False
133837,1030,1198,5,974999641,M,25,7,97303,Raiders of the Lost Ark (1981),Action|Adventure,False
331015,3311,597,3,968647698,M,25,4,90039,Pretty Woman (1990),Comedy|Romance,False
665911,2223,261,3,974601545,M,25,2,60123,Little Women (1994),Drama,False
769303,3650,315,4,966460507,M,25,0,60611,"Specialist, The (1994)",Action,False
680879,1274,2020,4,1009973346,M,45,7,37343,Dangerous Liaisons (1988),Drama|Romance,False
498949,516,2423,2,976280077,F,56,14,55033,Christmas Vacation (1989),Comedy,False
305820,2063,2683,3,974661722,M,25,4,43138,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
665071,1069,1876,1,974942179,M,25,20,98105,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
156052,1794,1090,5,974701217,M,25,11,20878,Platoon (1986),Drama|War,False
663077,2255,3397,3,974590629,F,35,6,44303,"Great Muppet Caper, The (1981)",Children's|Comedy,False
277443,985,3176,4,975099536,M,25,4,32608,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
542044,5396,2968,3,960312511,M,25,6,89118,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,False
589675,4729,2243,4,964217128,M,50,16,55347,Broadcast News (1987),Comedy|Drama|Romance,False
85358,3507,292,2,982458662,M,25,0,02472,Outbreak (1995),Action|Drama|Thriller,False
